taxiid,tripid,avspeed,distance,duration
20000367,417724,15.1400441,4413.251345,1035
20000311,419677,15.13198187,2902.689234,675
20000058,418912,15.13113399,2902.128342,675
20000678,418037,15.12831972,693.9116395,150
20000693,418127,15.10987249,11706.91852,2775
20000598,418368,15.10435143,3019.745264,705
20000431,418300,15.10032786,4965.988218,1170
20000674,419647,15.09821737,4216.223897,990
20000675,418236,15.09304612,1273.935684,300
20000058,418975,15.09128879,1487.673586,345
20000618,419467,15.08688534,2201.21213,510
20000068,418974,15.07249028,2437.927965,570
20000470,418085,15.06964885,2640.069259,615
20000341,418772,15.06748011,5838.246491,1380
20000263,418506,15.05985038,5150.430323,1215
20000671,417294,15.05292769,2119.475025,495
20000255,418383,15.0360626,4250.652072,1005
20000184,418592,15.02257779,2253.303008,540
20000080,419428,15.02059975,485.431016,120
20000158,419973,15.01646619,2804.053812,660
20000395,417758,15.01000076,6227.52856,1515
20000159,419061,14.97176235,3548.353131,840
20000588,417978,14.96347598,1838.755861,435
20000515,419040,14.96312206,1810.986865,420
20000222,418050,14.96094495,1723.255166,405
20000235,419822,14.95374531,2107.398538,495
20000192,417250,14.93070717,1669.462294,390
20000419,419904,14.91645516,4329.476253,1035
20000472,418153,14.9126116,869.7648616,195
20000113,418574,14.90044111,2796.142757,660
20000434,419553,14.90030802,3848.333664,915
20000144,419436,14.88735794,2104.995353,495
20000612,418164,14.88311863,857.1632503,195
20000126,419482,14.8784857,3057.356551,735
20000271,417854,14.86334295,1165.768497,270
20000470,418325,14.85955541,3222.282892,765
20000068,418604,14.84755744,4201.845282,1005
20000515,418258,14.8468322,1419.453197,330
20000397,418023,14.84583232,5778.281291,1410
20000114,418891,14.83518947,4873.296403,1215
20000074,419651,14.82089547,1527.18021,360
20000633,419773,14.79342328,3143.036612,750
20000086,419288,14.77954269,2148.466702,510
20000073,418106,14.7705235,2320.000993,555
20000446,417831,14.76308934,1597.780793,375
20000360,419938,14.76175018,2071.420509,495
20000120,417208,14.75063868,982.0428941,225
20000395,417376,14.71260983,1927.547671,465
20000166,419460,14.71055965,610.0070485,135
20000297,418257,14.70262577,12006.51904,2925
20000492,419975,14.69981796,4216.575084,1020
20000280,418051,14.69637882,7847.55437,1905
20000140,419533,14.69387313,1961.776319,465
20000031,419922,14.67933022,2448.465517,585
20000389,418094,14.61300527,3825.968322,930
20000410,418290,14.6128026,7424.956946,1815
20000376,419369,14.61228395,2313.470274,555
20000680,417267,14.60394588,849.0957318,195
20000492,417447,14.59167713,3939.719595,960
20000303,419434,14.58260135,3272.746117,795
20000229,419708,14.57631411,4163.15043,1020
20000697,418769,14.54396369,2000.523356,480
20000546,418601,14.5400798,4249.935114,1050
20000542,419348,14.50324687,895.7890168,210
20000172,418525,14.49208859,15110.07039,3765
20000681,418501,14.491647,2989.144493,765
20000180,418366,14.48432432,2997.940742,735
20000356,419389,14.482543,1677.719191,405
20000105,419927,14.48218821,2598.270407,630
20000343,419983,14.47462715,2296.709888,570
20000171,418748,14.4736647,2067.660339,525
20000523,418027,14.46870936,3341.340531,840
20000562,417943,14.45330853,1805.107288,435
20000154,418183,14.44081475,3010.620344,735
20000041,418044,14.42826393,3371.655886,825
20000161,418641,14.42611154,14924.58686,3705
20000664,418488,14.42325039,7271.980947,1800
20000606,418722,14.40838468,2991.033573,735
20000023,417693,14.40755844,2404.052306,585
20000499,418885,14.35429989,2322.562038,570
20000347,419367,14.35111557,3830.924257,945
20000446,419028,14.35071464,3143.985757,780
20000557,419167,14.34309952,2690.78234,660
20000472,417279,14.34196273,1611.483625,390
20000697,419699,14.33720692,2031.516424,495
20000021,419595,14.32369755,1432.248645,360
20000421,418698,14.32199421,2910.526544,720
20000160,419189,14.31835507,2314.850559,570
20000424,419761,14.31721823,2043.000082,510
20000367,417201,14.31696172,1668.98877,405
20000080,419485,14.30869092,1900.218362,465
20000140,417546,14.30198496,2029.939429,495
20000235,417522,14.2839114,1011.219182,240
20000041,419679,14.28270964,1488.303627,360
20000497,418638,14.27318753,3447.440155,855
20000391,419816,14.27248719,2905.09956,720
20000529,418720,14.23123623,2188.419021,540
20000598,419961,14.22518894,1759.642158,435
20000499,419967,14.20995151,1599.097786,390
20000406,418651,14.19238069,3415.56334,855
20000483,417986,14.1597591,2158.040738,540
20000326,419869,14.15003187,2053.505151,510
20000271,419667,14.10371923,2174.505909,540
20000246,419319,14.08937226,1972.63535,495
20000131,419270,14.08243694,3576.998779,900
20000356,417239,14.07558355,1064.035553,270
20000332,419630,14.05738663,2228.557672,555
20000163,418410,14.03907387,2444.142986,615
20000129,419466,14.02949324,3798.857279,960
20000037,417419,14.02601894,188.9966326,45
20000015,419089,14.02587827,2629.332551,660
20000330,418147,14.01938328,3564.335245,900
20000424,417829,14.00581113,1027.605186,255
20000075,419052,13.98460334,7637.567536,1950
20000332,418387,13.98121524,4842.411244,1230
20000451,418148,13.97630081,1864.325566,465
20000272,418575,13.97367322,4895.499417,1245
20000201,419937,13.96865255,3373.590235,855
20000588,418159,13.96115612,1735.336024,450
20000434,418916,13.9572285,1863.658886,465
20000037,417397,13.94046226,325.5037066,75
20000250,419108,13.93874975,1673.988197,420
20000325,419576,13.92015489,4929.427225,1260
20000119,418894,13.9125788,2552.202529,645
20000539,418152,13.91170529,3482.248754,885
20000612,418555,13.90593196,4005.328893,1020
20000137,419437,13.88632958,4159.061939,1065
20000398,418295,13.87624918,5955.727428,1530
20000010,418012,13.86678882,937.4592877,240
20000460,418444,13.86595298,5556.176986,1425
20000245,417899,13.85019215,4338.176833,1125
20000410,419265,13.79725393,4711.772683,1215
20000545,419433,13.79186898,8626.531253,2235
20000588,418782,13.78386658,1198.230545,315
20000370,418088,13.7804925,2969.834191,780
20000195,419496,13.77845943,4413.152435,1140
20000066,418721,13.77583104,1194.916749,300
20000109,419332,13.74469523,3094.197535,795
20000377,419187,13.73801309,3030.182944,780
20000359,419016,13.72601057,1589.549997,405
20000426,419752,13.71489293,2278.02471,585
20000525,417333,13.70759766,880.6629968,225
20000665,418743,13.70598832,2445.767182,630
20000671,417256,13.70523625,1257.23462,315
20000215,419472,13.70394431,3487.423062,900
20000129,418766,13.69030613,3933.404853,1020
20000207,419117,13.68759906,2733.167005,720
20000574,417659,13.65314142,4757.37213,1245
20000014,419821,13.64939164,1138.385319,285
20000272,417861,13.63306956,1513.912263,435
20000286,418504,13.63125965,21972.00962,5790
20000128,418158,13.61993946,6647.566692,1770
20000077,418263,13.61835117,4021.71068,1050
20000619,419760,13.61373612,1636.338949,420
20000523,419371,13.60557596,1754.808608,450
20000662,419048,13.59971961,2634.689001,690
20000114,418009,13.58711929,2207.512905,570
20000060,417982,13.57677846,5846.628236,1545
20000625,419492,13.5703958,12324.91671,3255
20000482,417920,13.56796159,847.8969029,210
20000239,418344,13.55607549,6446.33113,1695
20000198,418490,13.55430033,1683.416947,435
20000129,418447,13.5201517,2086.901866,540
20000616,418311,13.49637996,10281.54679,2730
20000601,419323,13.48319209,1991.098737,585
20000247,418273,13.47633336,2460.444297,645
20000216,419755,13.47368127,3678.321931,990
20000257,418208,13.47011078,3864.787916,1020
20000607,418113,13.45510051,1681.644432,435
20000309,418756,13.45482976,1791.987178,465
20000360,417966,13.45120638,1288.934426,345
20000574,419868,13.44948633,5044.591745,1335
20000148,418118,13.4316666,5408.072576,1455
20000525,418754,13.42772447,5115.440099,1365
20000044,419882,13.40446032,4293.808483,1170
20000080,419298,13.36589687,4553.418356,1215
20000574,418191,13.35695549,0,0
20000598,418449,13.34012543,666.6578914,180
20000572,418046,13.33430188,1482.337676,390
20000048,418465,13.30235839,2661.328759,705
20000296,417993,13.2998156,3322.17306,885
20000285,418928,13.2689633,2532.792183,675
20000174,419818,13.25871883,1378.807944,360
20000486,419238,13.25834434,5360.019461,1440
20000507,418136,13.23382225,1780.990502,480
20000239,419906,13.21839676,2478.926327,660
20000307,418697,13.2125255,985.1087797,255
20000011,418677,13.1807141,7697.721563,2085
20000337,418455,13.17283629,2634.925061,705
20000268,419098,13.1724254,2193.319793,585
20000051,419737,13.17111229,4372.148369,1200
20000303,419877,13.16332996,4116.928155,1110
20000113,419885,13.15033125,4159.272382,1125
20000429,417866,13.13334967,1150.173304,300
20000280,418528,13.12106869,1748.682436,465
20000492,419148,13.10751178,1692.895581,450
20000507,418317,13.08091572,4087.531612,1140
20000554,419957,13.04486442,1245.806883,330
20000156,418171,13.04054844,3529.186127,960
20000023,417404,13.03532577,3365.491885,915
20000174,417905,13.01807803,1131.156842,300
20000042,418536,13.01778816,1183.918358,315
20000419,417775,13.01268768,132.4461691,45
20000632,419480,13.0104422,1767.447794,510
20000383,418554,12.9988584,2482.718642,675
20000269,418390,12.9957191,1678.27438,465
20000497,418291,12.98014668,1297.563328,345
20000247,419546,12.94857574,3888.63411,1065
20000123,418686,12.93718898,1186.259222,315
20000576,418247,12.93573878,4251.01545,1170
20000632,418578,12.91091563,5333.569211,1485
20000476,417790,12.89434522,0,0
20000349,417655,12.89359373,417.7057975,105
20000496,418679,12.88596418,716.3243417,195
20000268,418777,12.88394043,2489.663499,705
20000430,418096,12.86716121,3058.12293,840
20000686,419627,12.86289897,1919.057632,525
20000114,418672,12.85461507,8730.038925,2430
20000215,418673,12.84959962,3170.338809,915
20000671,417855,12.82458441,3953.262811,1095
20000057,417976,12.78529353,1757.366739,480
20000595,418187,12.77526908,1545.526052,420
20000148,419090,12.77391295,4362.356133,1230
20000163,418244,12.77044527,15170.28993,4290
20000263,419415,12.76246855,2980.115873,825
20000246,418563,12.75480774,3486.668094,975
20000007,418649,12.74434211,2152.30692,615
20000506,419154,12.69927159,699.8881472,210
20000901,418363,12.69809887,1089.722425,300
20000305,419514,12.69327206,2854.671624,795
20000602,418880,12.69290771,1159.949247,315
20000372,418406,12.68623744,3058.839086,855
20000113,418242,12.68221904,3486.800075,975
20000453,419666,12.6774725,2961.775625,840
20000676,418653,12.67525137,3356.395234,945
20000040,418283,12.67317195,3148.33827,885
20000419,419616,12.66093587,1415.039433,390
20000254,419530,12.64636977,2880.140534,810
20000319,418157,12.63386541,3926.017513,1110
20000174,418219,12.63060859,1257.427118,345
20000171,419292,12.62656654,2204.419619,645
20000001,418979,12.62071936,2289.310573,645
20000161,419980,12.61569841,1409.721972,390
20000334,418472,12.61373307,1524.890235,420
20000693,418858,12.60265636,3225.064174,930
20000675,418642,12.60225008,7268.170251,2070
20000436,418180,12.60017311,1733.106806,480
20000012,418519,12.59560709,4626.729811,1305
20000138,419716,12.54251197,1304.634303,360
20000648,418471,12.5308559,1669.005192,465
20000349,419729,12.52312399,941.6808986,270
20000565,418566,12.51598656,2555.140236,720
20000009,418162,12.50138599,4168.714068,1185
20000554,418713,12.49019595,887.6246043,270
20000508,419399,12.48564145,5564.4631,1590
20000027,419111,12.46515667,3623.264277,1035
20000561,418198,12.46221206,1267.380389,360
20000506,418424,12.44318753,3736.494534,1065
20000623,419524,12.42966206,2746.581884,780
20000381,419678,12.3916067,2213.992279,645
20000077,418598,12.38307326,2888.21029,825
20000085,419985,12.36866556,3290.147968,945
20000443,418400,12.3548595,1311.884507,375
20000086,418125,12.35449505,4474.15355,1290
20000458,418643,12.34268384,6538.213069,1890
20000672,418545,12.31656989,3798.50341,1095
20000682,418303,12.25727416,4532.313502,1335
20000042,419322,12.25646725,1214.786347,345
20000188,417954,12.25630507,2604.109068,750
20000166,418510,12.25175196,1565.936028,450
20000311,418176,12.2487245,2386.933328,690
20000046,419281,12.2350773,1791.156222,525
20000080,418324,12.2341711,1316.178036,390
20000562,419895,12.22513888,1366.674577,390
20000328,418374,12.21081464,1476.664475,420
20000446,417157,12.20368847,1067.592941,300
20000502,419056,12.18915309,2287.897872,660
20000174,418644,12.18831747,1825.029721,525
20000591,418648,12.18738104,2557.722073,750
20000247,419383,12.14309674,1771.970953,510
20000601,419675,12.13639273,1392.191675,405
20000273,419551,12.12017783,9250.39631,2730
20000075,417760,12.08877444,2162.391679,645
20000330,419166,12.06696789,2557.099625,750
20000261,419125,12.04479297,3119.467581,930
20000007,418358,12.03517164,6824.065339,2025
20000351,417828,12.03052814,1092.985059,345
20000067,418626,11.99333799,3535.312492,1050
20000116,418221,11.98709242,3692.774754,1095
20000595,417908,11.97390088,947.24108,270
20000483,418235,11.956083,4823.065496,1440
20000198,419233,11.94696986,2141.492984,630
20000245,419373,11.94548577,9686.825583,3000
20000067,418362,11.90995366,5709.306649,1725
20000005,419268,11.90926894,644.3035829,180
20000007,419049,11.88781522,1389.316238,405
20000517,419462,11.84010545,1284.870726,375
20000391,418275,11.83086669,4132.364126,1245
20000349,419698,11.81680151,10681.91271,3240
20000606,418427,11.8111388,2107.03601,630
20000325,418335,11.8074881,1326.733871,390
20000344,418095,11.79956762,2344.705938,705
20000226,417903,11.79557095,1394.548302,450
20000353,418252,11.79538473,3073.261149,930
20000105,418801,11.77770391,2598.248883,780
20000174,418883,11.7542112,1568.95645,465
20000060,418531,11.74569454,8033.714755,2445
20000280,418351,11.74285715,2829.581787,855
20000602,419380,11.72617452,1263.274428,390
20000269,418763,11.72237073,827.2300278,240
20000376,419586,11.7192014,2517.748206,765
20000565,417722,11.70521338,1753.158995,525
20000086,417843,11.69658708,1851.462619,555
20000595,418614,11.69542534,1941.256054,585
20000443,419115,11.68312575,2576.183582,780
20000499,419439,11.60917177,2174.254179,690
20000578,418249,11.59559826,4743.112611,1455
20000353,418474,11.57691436,2261.951396,690
20000602,418122,11.54957225,2876.008145,885
20000562,419956,11.54876988,1492.860911,450
20000144,418054,11.54549365,1290.16964,390
20000074,419262,11.51396519,1779.728271,555
20000294,418483,11.48648223,2363.341577,735
20000038,419775,11.48641301,1748.870684,540
20000009,417717,11.47063096,1004.116389,300
20000128,419542,11.46453481,2140.342361,660
20000492,419384,11.41300021,3091.728781,960
20000663,418856,11.38626908,10850.3512,3420
20000347,418169,11.32563297,4617.810445,1455
20000349,418758,11.26482817,1685.510255,525
20000153,417955,11.23032271,1966.889101,615
20000503,418260,11.22732373,2711.534913,855
20000311,418443,11.21232485,3455.65138,1095
20000331,419102,11.19245852,1296.258004,405
20000261,418193,11.17932839,2560.374358,810
20000361,418266,11.17652078,2357.371944,780
20000523,418299,11.16321268,2838.436095,900
20000112,418511,11.15566218,2719.325678,870
20000039,419945,11.14668858,780.5846,255
20000611,418415,11.14149118,2042.84118,645
20000051,418757,11.09969318,1008.663641,330
20000179,418572,11.06319977,6490.158438,2100
20000075,418607,11.0627786,3502.490252,1125
20000380,417948,11.04738343,1057.710245,330
20000077,418791,11.03930141,1008.668907,315
20000233,417874,11.03625963,2587.81654,840
20000389,418271,11.03610908,1553.72593,510
20000562,419465,11.03570602,1654.763502,525
20000007,419728,10.99725508,1426.140001,465
20000687,418356,10.97515682,3737.833694,1215
20000446,418780,10.97157225,3096.581776,1005
20000430,418370,10.91833721,2926.942654,975
20000011,419905,10.9043426,2592.111184,840
20000260,418331,10.89361671,4398.792882,1440
20000663,418347,10.85043804,10806.10828,3585
20000451,419340,10.8481052,4383.043913,1440
20000446,418512,10.83187998,1478.428852,480
20000199,419502,10.80768853,4258.77465,1410
20000446,419693,10.79903704,1725.563352,570
20000618,419260,10.78808975,855.5231209,270
20000391,418691,10.78067623,3369.499472,1110
20000488,419343,10.77325277,2991.894981,990
20000481,419615,10.68681931,1012.645358,330
20000671,418053,10.68603524,2003.233975,660
20000324,419390,10.64580314,4037.783588,1350
20000084,419632,10.63671449,2292.753993,765
20000360,419889,10.63026925,1351.367513,450
20000119,418025,10.60514227,1636.946149,540
20000163,418548,10.5459885,908.7128963,300
20000612,418823,10.5360117,1009.090302,330
20000408,419722,10.52224499,175.2940145,45
20000085,419402,10.51810648,3251.928258,1125
20000472,419372,10.50469298,1344.358661,450
20000546,418318,10.50253063,1179.510274,390
20000166,418307,10.48645019,2395.536034,810
20000233,419449,10.47930004,3098.83636,1050
20000311,419860,10.44776277,2950.470376,1005
20000543,419029,10.41606354,1430.385735,480
20000197,419610,10.38045771,1946.501822,660
20000506,418915,10.34306051,1730.376129,615
20000384,418043,10.33293231,1927.830402,660
20000616,419031,10.32965686,8272.710766,2865
20000207,418796,10.32262832,2055.528653,705
20000321,419035,10.30590205,1283.357852,435
20000674,419196,10.30511569,805.1745942,270
20000167,418398,10.2284311,4296.368094,1530
20000174,418389,10.1643126,1257.162406,435
20000126,418371,10.16316416,167.1903609,60
20000058,417939,10.15835934,1692.764438,585
20000042,419914,10.13806206,717.5114667,240
20000179,417957,10.13318064,881.4313681,300
20000359,418207,10.09117742,1214.471839,420
20000050,418960,10.07227298,2027.707369,720
20000349,419168,10.02711195,2005.459101,705
20000207,419210,10.01163954,1333.962437,465
20000380,419866,9.97508974,2739.915343,975
20000054,419280,9.945266886,2195.353297,780
20000334,419517,9.913666672,3018.922916,1080
20000546,419226,9.886575526,3579.900584,1290
20000674,418764,9.884341134,3909.749436,1440
20000672,417379,9.879483019,12635.07127,4590
20000049,418450,9.875162504,4349.562381,1575
20000067,419307,9.875008039,4107.88371,1515
20000137,419952,9.841991719,6385.76103,2370
20000324,418304,9.780945433,2558.125832,930
20000484,419350,9.767741614,765.3510295,285
20000077,418909,9.734705993,1369.038272,495
20000424,419391,9.724604659,1636.597038,630
20000308,418274,9.719832765,1933.914567,705
20000123,418177,9.707496541,1078.590075,405
20000617,418026,9.699035793,2868.874279,1050
20000084,418277,9.690419375,1575.06482,570
20000123,419962,9.667546782,965.5070134,345
20000337,418760,9.635130921,184.5333294,75
20000621,418232,9.610232967,3811.711317,1425
20000543,418690,9.589776351,2628.924953,975
20000271,418456,9.559075729,1634.602975,600
20000233,417987,9.497743542,1461.577031,540
20000605,419497,9.49089782,1186.850132,435
20000152,418898,9.437609931,1050.639441,390
20000303,419251,9.353517331,1118.954936,420
20000171,418963,9.344549037,1479.300165,570
20000017,419199,9.335157714,731.019919,285
20000153,418135,9.329060279,2019.591939,765
20000502,418142,9.250202356,1497.652319,570
20000004,418695,9.120557642,1843.38425,720
20000421,418544,9.05798819,2529.00746,990
20000626,418586,9.043366212,2414.816438,945
20000123,419324,9.043105676,733.1529835,300
20000349,419705,8.981876846,262.1541406,90
20000588,418068,8.97524804,1467.134317,585
20000681,419395,8.936419224,5346.157507,2175
20000247,419815,8.933309038,781.688395,300
20000606,418954,8.856572297,1502.483798,600
20000032,419842,8.825151348,172.5436208,60
20000440,418097,8.701710501,1002.884752,405
20000085,418104,8.686084921,2063.721837,840
20000545,419811,8.645445531,2198.980963,900
20000421,418045,8.481426979,4177.659003,1755
20000663,419528,8.471245433,16658.49215,7065
20000377,419356,8.459416985,1764.978986,735
20000419,418360,8.445765499,5489.534147,2325
20000409,419981,8.298319116,863.4035492,360
20000205,419230,8.230597734,5571.797151,2430
20000242,419175,8.207035969,2916.757749,1320
20000305,419293,8.186546933,1924.200484,840
20000545,419044,8.060068967,1039.290825,450
20000160,419543,8.050251361,2621.330157,1185
20000664,417883,8.006028313,0,0
20000326,419218,7.988065841,2029.57606,900
20000360,419205,7.906626171,1198.641936,570
20000188,418377,7.894224113,4705.638906,2130
20000380,418202,7.880413152,1182.172868,525
20000432,418901,7.83337536,3329.753478,1515
20000612,418234,7.570120417,1040.898586,480
20000672,417464,7.467167719,31.13282378,15
20000640,418373,7.35822838,519.4654555,240
20000086,419508,7.095458858,443.9517947,210
20000207,418503,7.052695378,2114.293593,1065
20000195,419101,7.026032138,1548.935247,780
20000591,419650,6.980408489,604.8217342,315
20000429,419571,6.663357451,1166.932071,615
20000205,419800,6.565918058,3090.010014,1680
20000156,418269,6.332172859,1133.443315,630
20000268,419193,6.291815695,440.1073015,240
20000119,418605,6.048325953,1964.815967,1155
20000272,418212,5.956345628,1433.584434,855
20000001,418326,5.934804004,2970.696649,1800
20000574,418264,5.646568362,889.7255967,555
20000672,417743,5.634668612,0,0
20000494,419747,5.37471749,11053.46138,7380
20000325,418813,5.337352209,0,0
20000664,417901,5.322801668,41.40388478,30
20000311,418790,5.013654223,677.9558955,480
20000349,419732,4.991243504,0,0
20000205,419547,4.970414545,1853.533143,1335
20000663,417927,4.80218581,68.05574408,60
20000686,418375,4.732679398,359.9017169,285
20000329,418886,4.598142184,464.6795019,375
20000352,418493,4.368943006,2476.262281,2070
20000605,419078,4.259532125,497.301979,405
20000901,419719,3.115309003,0,0
20000901,419720,3.115309003,0,0
20000037,417413,2.995916104,44.89930773,45
20000672,417770,2.728191956,22.83388559,30
20000589,418866,2.707950339,247.4441698,315
20000497,419023,2.675536477,301.5376205,405
20000080,418149,2.495563548,759.281502,1170
20000080,417958,2.154470338,295.6991662,480
20000688,418179,1.921993091,126.6164022,225
20000432,417375,1.795447621,18.31774155,45
20000672,417439,1.719425058,17.26079609,45
20000664,418728,1.578065507,83.04843497,180
20000436,418617,1.485027582,13.6236602,45
20000137,419622,1.271455095,26.47220806,60
20000460,419550,1.257937017,25.35245302,60
20000273,419958,1.205849088,0,0
20000547,419120,1.20547025,0,0
20000432,418459,0.870530146,155.603034,675
20000137,419157,0.820591132,60.58701485,300
20000664,417881,0.717548384,17.62521852,90
20000377,418581,0.570657562,34.83382448,210
20000419,417695,0.452072036,5.875287163,45
20000463,417365,0.401925793,0,0
20000664,418660,0.401870624,0,0
20000260,419490,0.401855298,0,0
20000419,417842,0.401852232,1.678696848,15
20000672,418074,0.401730206,1.678189035,15
20000672,418081,0.401730206,1.678189035,15
20000589,418911,0.362454126,38.44364344,375
20000458,419754,0.234466008,15.95115821,255
20000470,419614,0.201014986,0,0
20000057,418084,0.200963509,0,0
20000273,417730,0.200953089,0.839460672,15
20000075,419565,0.200913241,0.839294844,15
20000562,419188,0.150720333,2.518473845,45
20000468,419055,0.150713668,2.518362885,45
20000562,418749,0.066987326,0.839497659,30
20000672,417504,0,0,15
20000337,417634,0,0,0
20000268,418021,0,0,0
20000296,419113,0,0,0
20000343,419275,0,0,0
